Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,727631,-,-,-,39.05,-95.66,-6,272,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Solar Zenith Angle,Surface Albedo,Temperature
2015,6,2,3,30,0,0,0,0,0,0,104.45,0.15760000050067902,12
2015,6,2,4,0,0,0,0,0,0,0,100.15,0.15760000050067902,12
2015,6,2,4,30,0,0,0,0,0,0,95.5,0.15760000050067902,12
2015,6,2,5,0,0,0,0,0,0,0,90.56,0.15760000050067902,12
2015,6,2,5,30,8,0,8,30,117,39,85.39,0.15760000050067902,12
2015,6,2,6,0,23,0,23,61,273,109,80.02,0.15760000050067902,13
2015,6,2,6,30,73,0,73,86,402,194,74.49,0.15760000050067902,14
2015,6,2,7,0,83,0,83,105,501,286,68.84,0.15760000050067902,15
2015,6,2,7,30,188,173,266,121,576,381,63.1,0.15760000050067902,16
2015,6,2,8,0,216,311,384,132,636,476,57.31,0.15760000050067902,17
2015,6,2,8,30,237,407,490,142,681,567,51.480000000000004,0.15760000050067902,17
2015,6,2,9,0,291,360,543,150,718,652,45.67,0.15760000050067902,18
2015,6,2,9,30,344,309,582,157,745,728,39.93,0.15760000050067902,19
2015,6,2,10,0,403,151,529,161,768,796,34.32,0.15760000050067902,20
2015,6,2,10,30,363,416,728,165,784,852,28.96,0.15760000050067902,20
2015,6,2,11,0,395,392,753,169,795,895,24.060000000000002,0.15760000050067902,21
2015,6,2,11,30,454,298,734,171,802,925,20.0,0.15760000050067902,21
2015,6,2,12,0,450,335,770,183,791,938,17.400000000000002,0.15760000050067902,22
2015,6,2,12,30,438,357,780,183,791,940,16.95,0.15760000050067902,22
2015,6,2,13,0,481,160,633,188,779,926,18.8,0.15760000050067902,23
2015,6,2,13,30,430,63,489,186,771,900,22.400000000000002,0.15760000050067902,23
2015,6,2,14,0,437,243,654,183,760,860,27.03,0.15760000050067902,24
2015,6,2,14,30,358,394,692,178,745,809,32.24,0.15760000050067902,24
2015,6,2,15,0,272,548,706,168,732,747,37.77,0.15760000050067902,24
2015,6,2,15,30,161,706,674,161,706,674,43.480000000000004,0.15760000050067902,24
2015,6,2,16,0,278,310,480,153,672,592,49.27,0.15760000050067902,24
2015,6,2,16,30,250,99,307,143,630,504,55.09,0.15760000050067902,23
2015,6,2,17,0,205,102,255,133,570,410,60.89,0.15760000050067902,23
2015,6,2,17,30,117,501,316,117,501,316,66.66,0.15760000050067902,22
2015,6,2,18,0,104,294,194,100,403,222,72.34,0.15760000050067902,22
2015,6,2,18,30,67,278,126,75,290,136,77.91,0.15760000050067902,21
2015,6,2,19,0,43,109,55,43,144,60,83.34,0.15760000050067902,21
2015,6,2,19,30,8,0,8,8,16,8,88.58,0.15760000050067902,20
2015,6,2,20,0,0,0,0,0,0,0,93.61,0.15760000050067902,20
2015,6,2,20,30,0,0,0,0,0,0,98.37,0.15760000050067902,20
2015,6,2,21,0,0,0,0,0,0,0,102.8,0.15760000050067902,20
2015,6,2,21,30,0,0,0,0,0,0,106.83,0.15760000050067902,19
2015,6,2,22,0,0,0,0,0,0,0,110.4,0.15760000050067902,19
2015,6,2,22,30,0,0,0,0,0,0,113.43,0.15760000050067902,19
2015,6,2,23,0,0,0,0,0,0,0,115.83,0.15760000050067902,19
2015,6,2,23,30,0,0,0,0,0,0,117.53,0.15760000050067902,19
2015,6,3,0,0,0,0,0,0,0,0,118.48,0.15760000050067902,19
2015,6,3,0,30,0,0,0,0,0,0,118.63,0.15760000050067902,19
2015,6,3,1,0,0,0,0,0,0,0,117.98,0.15760000050067902,19
2015,6,3,1,30,0,0,0,0,0,0,116.56,0.15760000050067902,19
2015,6,3,2,0,0,0,0,0,0,0,114.41,0.15760000050067902,19
2015,6,3,2,30,0,0,0,0,0,0,111.61,0.15760000050067902,18
2015,6,3,3,0,0,0,0,0,0,0,108.23,0.15760000050067902,18
2015,6,3,3,30,0,0,0,0,0,0,104.37,0.15760000050067902,18
2015,6,3,4,0,0,0,0,0,0,0,100.08,0.15760000050067902,18
2015,6,3,4,30,0,0,0,0,0,0,95.44,0.15760000050067902,18
2015,6,3,5,0,0,0,0,0,0,0,90.5,0.15760000050067902,19
2015,6,3,5,30,23,0,23,29,100,38,85.33,0.15760000050067902,19
2015,6,3,6,0,60,30,65,63,254,107,79.97,0.15760000050067902,20
2015,6,3,6,30,100,147,140,89,379,191,74.45,0.15760000050067902,20
2015,6,3,7,0,61,0,61,107,486,283,68.8,0.15760000050067902,21
2015,6,3,7,30,33,0,33,124,561,378,63.07,0.15760000050067902,22
2015,6,3,8,0,116,0,116,132,630,473,57.27,0.15760000050067902,23
2015,6,3,8,30,185,6,189,143,674,563,51.45,0.15760000050067902,23
2015,6,3,9,0,72,0,72,149,714,648,45.64,0.15760000050067902,24
2015,6,3,9,30,79,0,79,156,740,724,39.89,0.15760000050067902,24
2015,6,3,10,0,45,0,45,164,757,789,34.27,0.15760000050067902,25
2015,6,3,10,30,80,0,80,168,772,844,28.900000000000002,0.15760000050067902,25
2015,6,3,11,0,191,8,199,176,777,886,24.0,0.15760000050067902,26
2015,6,3,11,30,467,106,567,178,784,916,19.92,0.15760000050067902,26
2015,6,3,12,0,480,232,702,169,801,935,17.29,0.15760000050067902,27
2015,6,3,12,30,425,383,792,169,802,937,16.82,0.15760000050067902,27
2015,6,3,13,0,409,411,798,177,786,922,18.67,0.15760000050067902,27
2015,6,3,13,30,414,369,756,175,779,897,22.28,0.15760000050067902,27
2015,6,3,14,0,425,294,688,178,761,856,26.92,0.15760000050067902,27
2015,6,3,14,30,416,197,584,174,746,806,32.14,0.15760000050067902,27
2015,6,3,15,0,312,431,654,167,729,744,37.67,0.15760000050067902,27
2015,6,3,15,30,285,420,591,160,703,672,43.38,0.15760000050067902,26
2015,6,3,16,0,299,188,422,153,669,591,49.17,0.15760000050067902,26
2015,6,3,16,30,246,249,389,143,628,503,54.99,0.15760000050067902,26
2015,6,3,17,0,202,76,239,131,574,411,60.800000000000004,0.15760000050067902,26
2015,6,3,17,30,133,7,136,116,507,317,66.55,0.15760000050067902,25
2015,6,3,18,0,117,133,158,98,416,225,72.23,0.15760000050067902,24
2015,6,3,18,30,71,229,120,74,303,138,77.8,0.15760000050067902,23
2015,6,3,19,0,43,93,54,43,156,62,83.23,0.15760000050067902,23
2015,6,3,19,30,8,0,8,9,20,9,88.47,0.15760000050067902,22
2015,6,3,20,0,0,0,0,0,0,0,93.5,0.15760000050067902,22
2015,6,3,20,30,0,0,0,0,0,0,98.25,0.15760000050067902,22
2015,6,3,21,0,0,0,0,0,0,0,102.68,0.15760000050067902,22
2015,6,3,21,30,0,0,0,0,0,0,106.71000000000001,0.15760000050067902,22
2015,6,3,22,0,0,0,0,0,0,0,110.28,0.15760000050067902,22
2015,6,3,22,30,0,0,0,0,0,0,113.3,0.15760000050067902,21
2015,6,3,23,0,0,0,0,0,0,0,115.7,0.15760000050067902,21
2015,6,3,23,30,0,0,0,0,0,0,117.41,0.15760000050067902,21
2015,6,4,0,0,0,0,0,0,0,0,118.35000000000001,0.15760000050067902,21
2015,6,4,0,30,0,0,0,0,0,0,118.51,0.15760000050067902,21
2015,6,4,1,0,0,0,0,0,0,0,117.86,0.15760000050067902,21
2015,6,4,1,30,0,0,0,0,0,0,116.45,0.15760000050067902,20
2015,6,4,2,0,0,0,0,0,0,0,114.31,0.15760000050067902,20
2015,6,4,2,30,0,0,0,0,0,0,111.52,0.15760000050067902,20
2015,6,4,3,0,0,0,0,0,0,0,108.15,0.15760000050067902,20
2015,6,4,3,30,0,0,0,0,0,0,104.29,0.15760000050067902,20
2015,6,4,4,0,0,0,0,0,0,0,100.01,0.15760000050067902,20
2015,6,4,4,30,0,0,0,0,0,0,95.38,0.15760000050067902,20
2015,6,4,5,0,0,0,0,0,0,0,90.45,0.15760000050067902,20
2015,6,4,5,30,27,17,28,30,120,40,85.29,0.15760000050067902,20
2015,6,4,6,0,61,101,79,59,293,110,79.92,0.15760000050067902,20
2015,6,4,6,30,101,131,136,82,423,195,74.41,0.15760000050067902,20
2015,6,4,7,0,144,151,198,97,531,289,68.76,0.15760000050067902,21
2015,6,4,7,30,185,211,281,110,603,384,63.03,0.15760000050067902,22
2015,6,4,8,0,220,53,249,122,657,478,57.24,0.15760000050067902,23
2015,6,4,8,30,186,6,191,131,699,568,51.42,0.15760000050067902,23
2015,6,4,9,0,106,0,106,143,724,650,45.6,0.15760000050067902,24
2015,6,4,9,30,80,0,80,150,751,726,39.85,0.15760000050067902,24
2015,6,4,10,0,115,0,115,161,761,791,34.230000000000004,0.15760000050067902,25
2015,6,4,10,30,190,8,198,166,777,846,28.85,0.15760000050067902,25
2015,6,4,11,0,446,96,535,172,785,889,23.93,0.15760000050067902,25
2015,6,4,11,30,459,89,544,174,793,920,19.830000000000002,0.15760000050067902,25
2015,6,4,12,0,460,77,535,196,768,930,17.18,0.15760000050067902,26
2015,6,4,12,30,245,13,258,196,769,934,16.7,0.15760000050067902,26
2015,6,4,13,0,217,11,228,181,787,928,18.55,0.15760000050067902,26
2015,6,4,13,30,261,13,274,179,781,903,22.16,0.15760000050067902,26
2015,6,4,14,0,430,277,677,166,787,869,26.810000000000002,0.15760000050067902,26
2015,6,4,14,30,371,371,686,162,774,819,32.03,0.15760000050067902,26
2015,6,4,15,0,300,463,667,196,690,743,37.57,0.15760000050067902,26
2015,6,4,15,30,313,340,561,188,664,672,43.28,0.15760000050067902,26
2015,6,4,16,0,217,502,546,172,643,593,49.07,0.15760000050067902,26
2015,6,4,16,30,222,370,435,160,601,506,54.89,0.15760000050067902,25
2015,6,4,17,0,142,557,415,142,557,415,60.7,0.15760000050067902,25
2015,6,4,17,30,125,489,321,125,489,321,66.46000000000001,0.15760000050067902,24
2015,6,4,18,0,114,45,128,103,407,228,72.13,0.15760000050067902,24
2015,6,4,18,30,75,17,79,77,296,140,77.7,0.15760000050067902,23
2015,6,4,19,0,35,0,35,45,157,64,83.13,0.15760000050067902,22
2015,6,4,19,30,5,0,5,9,23,10,88.37,0.15760000050067902,21
2015,6,4,20,0,0,0,0,0,0,0,93.39,0.15760000050067902,21
2015,6,4,20,30,0,0,0,0,0,0,98.14,0.15760000050067902,21
2015,6,4,21,0,0,0,0,0,0,0,102.56,0.15760000050067902,21
2015,6,4,21,30,0,0,0,0,0,0,106.59,0.15760000050067902,21
2015,6,4,22,0,0,0,0,0,0,0,110.16,0.15760000050067902,21
2015,6,4,22,30,0,0,0,0,0,0,113.18,0.15760000050067902,21
2015,6,4,23,0,0,0,0,0,0,0,115.58,0.15760000050067902,21
2015,6,4,23,30,0,0,0,0,0,0,117.28,0.15760000050067902,21
2015,6,5,0,0,0,0,0,0,0,0,118.23,0.15760000050067902,21
2015,6,5,0,30,0,0,0,0,0,0,118.39,0.15760000050067902,21
2015,6,5,1,0,0,0,0,0,0,0,117.76,0.15760000050067902,21
2015,6,5,1,30,0,0,0,0,0,0,116.35000000000001,0.15760000050067902,21
2015,6,5,2,0,0,0,0,0,0,0,114.22,0.15760000050067902,21
2015,6,5,2,30,0,0,0,0,0,0,111.43,0.15760000050067902,20
2015,6,5,3,0,0,0,0,0,0,0,108.08,0.15760000050067902,20
2015,6,5,3,30,0,0,0,0,0,0,104.22,0.15760000050067902,19
2015,6,5,4,0,0,0,0,0,0,0,99.95,0.15760000050067902,19
2015,6,5,4,30,0,0,0,0,0,0,95.32000000000001,0.15760000050067902,19
2015,6,5,5,0,0,0,0,0,0,0,90.4,0.15760000050067902,19
2015,6,5,5,30,5,0,5,30,94,38,85.24,0.15760000050067902,19
2015,6,5,6,0,15,0,15,64,245,107,79.89,0.15760000050067902,20
2015,6,5,6,30,73,0,73,92,370,192,74.37,0.15760000050067902,20
2015,6,5,7,0,66,0,66,106,498,287,68.73,0.15760000050067902,21
2015,6,5,7,30,189,126,247,122,575,383,63.0,0.15760000050067902,21
2015,6,5,8,0,230,231,355,128,650,481,57.21,0.15760000050067902,22
2015,6,5,8,30,240,396,487,138,696,573,51.39,0.15760000050067902,22
2015,6,5,9,0,222,548,606,141,742,661,45.58,0.15760000050067902,23
2015,6,5,9,30,148,769,738,148,769,738,39.82,0.15760000050067902,24
2015,6,5,10,0,152,791,807,152,791,807,34.19,0.15760000050067902,25
2015,6,5,10,30,156,806,863,156,806,863,28.810000000000002,0.15760000050067902,25
2015,6,5,11,0,159,817,906,159,817,906,23.88,0.15760000050067902,26
2015,6,5,11,30,160,824,936,160,824,936,19.76,0.15760000050067902,26
2015,6,5,12,0,409,472,861,143,853,959,17.080000000000002,0.15760000050067902,27
2015,6,5,12,30,143,852,961,143,852,961,16.580000000000002,0.15760000050067902,27
2015,6,5,13,0,144,846,948,144,846,948,18.43,0.15760000050067902,27
2015,6,5,13,30,143,839,921,143,839,921,22.05,0.15760000050067902,27
2015,6,5,14,0,141,827,881,141,827,881,26.7,0.15760000050067902,27
2015,6,5,14,30,326,488,740,138,813,828,31.93,0.15760000050067902,27
2015,6,5,15,0,137,789,763,137,789,763,37.47,0.15760000050067902,27
2015,6,5,15,30,343,190,482,132,765,690,43.18,0.15760000050067902,27
2015,6,5,16,0,123,739,608,123,739,608,48.980000000000004,0.15760000050067902,27
2015,6,5,16,30,115,701,520,115,701,520,54.800000000000004,0.15760000050067902,26
2015,6,5,17,0,104,658,427,104,658,427,60.6,0.15760000050067902,26
2015,6,5,17,30,118,471,307,93,595,332,66.36,0.15760000050067902,25
2015,6,5,18,0,79,516,238,79,516,238,72.04,0.15760000050067902,25
2015,6,5,18,30,62,404,149,62,404,149,77.60000000000001,0.15760000050067902,24
2015,6,5,19,0,39,252,70,39,252,70,83.02,0.15760000050067902,23
2015,6,5,19,30,12,56,13,12,56,13,88.26,0.15760000050067902,22
2015,6,5,20,0,0,0,0,0,0,0,93.28,0.15760000050067902,22
2015,6,5,20,30,0,0,0,0,0,0,98.03,0.15760000050067902,22
2015,6,5,21,0,0,0,0,0,0,0,102.45,0.15760000050067902,22
2015,6,5,21,30,0,0,0,0,0,0,106.48,0.15760000050067902,21
2015,6,5,22,0,0,0,0,0,0,0,110.04,0.15760000050067902,21
2015,6,5,22,30,0,0,0,0,0,0,113.06,0.15760000050067902,20
2015,6,5,23,0,0,0,0,0,0,0,115.46000000000001,0.15760000050067902,20
2015,6,5,23,30,0,0,0,0,0,0,117.17,0.15760000050067902,20
2015,6,6,0,0,0,0,0,0,0,0,118.12,0.15760000050067902,20
2015,6,6,0,30,0,0,0,0,0,0,118.29,0.15760000050067902,20
2015,6,6,1,0,0,0,0,0,0,0,117.66,0.15760000050067902,20
2015,6,6,1,30,0,0,0,0,0,0,116.25,0.15760000050067902,19
2015,6,6,2,0,0,0,0,0,0,0,114.13,0.15760000050067902,19
2015,6,6,2,30,0,0,0,0,0,0,111.36,0.15760000050067902,19
2015,6,6,3,0,0,0,0,0,0,0,108.01,0.15760000050067902,19
2015,6,6,3,30,0,0,0,0,0,0,104.16,0.15760000050067902,19
2015,6,6,4,0,0,0,0,0,0,0,99.89,0.15760000050067902,19
2015,6,6,4,30,0,0,0,0,0,0,95.27,0.15760000050067902,19
2015,6,6,5,0,0,0,0,0,0,0,90.36,0.15760000050067902,20
2015,6,6,5,30,12,0,12,30,105,39,85.2,0.15760000050067902,20
2015,6,6,6,0,32,0,32,64,239,107,79.85000000000001,0.15760000050067902,21
2015,6,6,6,30,92,10,95,92,361,190,74.34,0.15760000050067902,21
2015,6,6,7,0,144,158,201,113,461,281,68.71000000000001,0.15760000050067902,22
2015,6,6,7,30,147,5,150,130,537,374,62.980000000000004,0.15760000050067902,22
2015,6,6,8,0,225,65,260,139,610,470,57.19,0.15760000050067902,23
2015,6,6,8,30,268,281,443,151,656,561,51.370000000000005,0.15760000050067902,23
2015,6,6,9,0,323,212,472,153,707,648,45.550000000000004,0.15760000050067902,24
2015,6,6,9,30,283,471,646,160,735,726,39.79,0.15760000050067902,24
2015,6,6,10,0,319,462,702,161,766,795,34.160000000000004,0.15760000050067902,25
2015,6,6,10,30,349,469,760,165,783,852,28.77,0.15760000050067902,25
2015,6,6,11,0,378,462,801,164,802,898,23.82,0.15760000050067902,26
2015,6,6,11,30,400,450,825,166,810,930,19.69,0.15760000050067902,26
2015,6,6,12,0,413,458,852,186,789,941,16.990000000000002,0.15760000050067902,27
2015,6,6,12,30,414,470,865,186,789,943,16.47,0.15760000050067902,27
2015,6,6,13,0,468,270,724,197,769,927,18.32,0.15760000050067902,27
2015,6,6,13,30,416,367,757,194,761,901,21.94,0.15760000050067902,27
2015,6,6,14,0,366,443,762,200,735,858,26.6,0.15760000050067902,27
2015,6,6,14,30,386,346,680,195,719,807,31.830000000000002,0.15760000050067902,27
2015,6,6,15,0,354,335,620,189,697,743,37.38,0.15760000050067902,27
2015,6,6,15,30,259,485,614,181,670,671,43.09,0.15760000050067902,27
2015,6,6,16,0,247,431,530,167,645,592,48.89,0.15760000050067902,27
2015,6,6,16,30,236,311,416,156,602,504,54.71,0.15760000050067902,26
2015,6,6,17,0,129,569,409,140,556,414,60.51,0.15760000050067902,26
2015,6,6,17,30,151,283,265,123,489,320,66.27,0.15760000050067902,26
2015,6,6,18,0,96,382,214,102,410,229,71.94,0.15760000050067902,26
2015,6,6,18,30,78,143,109,77,301,142,77.51,0.15760000050067902,25
2015,6,6,19,0,44,58,51,45,173,67,82.93,0.15760000050067902,25
2015,6,6,19,30,9,0,9,11,30,12,88.16,0.15760000050067902,24
2015,6,6,20,0,0,0,0,0,0,0,93.18,0.15760000050067902,24
2015,6,6,20,30,0,0,0,0,0,0,97.93,0.15760000050067902,24
2015,6,6,21,0,0,0,0,0,0,0,102.34,0.15760000050067902,24
2015,6,6,21,30,0,0,0,0,0,0,106.37,0.15760000050067902,23
2015,6,6,22,0,0,0,0,0,0,0,109.93,0.15760000050067902,23
2015,6,6,22,30,0,0,0,0,0,0,112.95,0.15760000050067902,23
2015,6,6,23,0,0,0,0,0,0,0,115.35000000000001,0.15760000050067902,23
2015,6,6,23,30,0,0,0,0,0,0,117.06,0.15760000050067902,22
2015,6,7,0,0,0,0,0,0,0,0,118.02,0.15760000050067902,22
2015,6,7,0,30,0,0,0,0,0,0,118.19,0.15760000050067902,22
2015,6,7,1,0,0,0,0,0,0,0,117.56,0.15760000050067902,22
2015,6,7,1,30,0,0,0,0,0,0,116.17,0.15760000050067902,21
2015,6,7,2,0,0,0,0,0,0,0,114.05,0.15760000050067902,21
2015,6,7,2,30,0,0,0,0,0,0,111.28,0.15760000050067902,21
2015,6,7,3,0,0,0,0,0,0,0,107.94,0.15760000050067902,21
2015,6,7,3,30,0,0,0,0,0,0,104.10000000000001,0.15760000050067902,21
2015,6,7,4,0,0,0,0,0,0,0,99.84,0.15760000050067902,21
2015,6,7,4,30,0,0,0,0,0,0,95.23,0.15760000050067902,21
2015,6,7,5,0,0,0,0,0,0,0,90.32000000000001,0.15760000050067902,21
2015,6,7,5,30,29,127,40,29,168,43,85.17,0.15760000050067902,21
2015,6,7,6,0,54,296,106,53,353,115,79.82000000000001,0.15760000050067902,22
2015,6,7,6,30,71,482,201,71,482,201,74.32000000000001,0.15760000050067902,23
2015,6,7,7,0,83,586,296,83,586,296,68.68,0.15760000050067902,24
2015,6,7,7,30,93,655,391,93,655,391,62.96,0.15760000050067902,25
2015,6,7,8,0,100,713,487,100,713,487,57.17,0.15760000050067902,26
2015,6,7,8,30,107,752,577,107,752,577,51.35,0.15760000050067902,26
2015,6,7,9,0,233,519,596,115,779,661,45.53,0.15760000050067902,27
2015,6,7,9,30,305,420,629,120,803,737,39.77,0.15760000050067902,27
2015,6,7,10,0,303,525,738,134,804,800,34.14,0.15760000050067902,28
2015,6,7,10,30,138,818,856,138,818,856,28.740000000000002,0.15760000050067902,28
2015,6,7,11,0,158,802,893,158,802,893,23.78,0.15760000050067902,29
2015,6,7,11,30,161,809,923,161,809,923,19.63,0.15760000050067902,29
2015,6,7,12,0,150,828,944,150,828,944,16.91,0.15760000050067902,29
2015,6,7,12,30,151,829,946,151,829,946,16.37,0.15760000050067902,28
2015,6,7,13,0,147,831,936,147,831,936,18.21,0.15760000050067902,28
2015,6,7,13,30,145,825,912,145,825,912,21.830000000000002,0.15760000050067902,28
2015,6,7,14,0,136,826,876,136,826,876,26.5,0.15760000050067902,29
2015,6,7,14,30,133,813,825,133,813,825,31.740000000000002,0.15760000050067902,29
2015,6,7,15,0,125,803,764,125,803,764,37.29,0.15760000050067902,29
2015,6,7,15,30,120,781,692,120,781,692,43.0,0.15760000050067902,29
2015,6,7,16,0,116,749,610,116,749,610,48.800000000000004,0.15760000050067902,30
2015,6,7,16,30,109,712,522,109,712,522,54.620000000000005,0.15760000050067902,29
2015,6,7,17,0,206,213,312,106,649,427,60.42,0.15760000050067902,29
2015,6,7,17,30,95,586,332,95,586,332,66.18,0.15760000050067902,28
2015,6,7,18,0,86,481,236,86,481,236,71.85000000000001,0.15760000050067902,27
2015,6,7,18,30,78,57,91,67,367,148,77.41,0.15760000050067902,26
2015,6,7,19,0,41,14,43,44,206,69,82.83,0.15760000050067902,25
2015,6,7,19,30,8,0,8,12,37,14,88.07000000000001,0.15760000050067902,24
2015,6,7,20,0,0,0,0,0,0,0,93.08,0.15760000050067902,23
2015,6,7,20,30,0,0,0,0,0,0,97.83,0.15760000050067902,22
2015,6,7,21,0,0,0,0,0,0,0,102.24000000000001,0.15760000050067902,22
2015,6,7,21,30,0,0,0,0,0,0,106.27,0.15760000050067902,21
2015,6,7,22,0,0,0,0,0,0,0,109.83,0.15760000050067902,21
2015,6,7,22,30,0,0,0,0,0,0,112.85000000000001,0.15760000050067902,20
2015,6,7,23,0,0,0,0,0,0,0,115.25,0.15760000050067902,20
2015,6,7,23,30,0,0,0,0,0,0,116.96000000000001,0.15760000050067902,19
2015,6,8,0,0,0,0,0,0,0,0,117.92,0.15760000050067902,19
2015,6,8,0,30,0,0,0,0,0,0,118.09,0.15760000050067902,19
2015,6,8,1,0,0,0,0,0,0,0,117.47,0.15760000050067902,19
2015,6,8,1,30,0,0,0,0,0,0,116.09,0.15760000050067902,18
2015,6,8,2,0,0,0,0,0,0,0,113.98,0.15760000050067902,18
2015,6,8,2,30,0,0,0,0,0,0,111.22,0.15760000050067902,17
2015,6,8,3,0,0,0,0,0,0,0,107.88,0.15760000050067902,17
2015,6,8,3,30,0,0,0,0,0,0,104.05,0.15760000050067902,16
2015,6,8,4,0,0,0,0,0,0,0,99.8,0.15760000050067902,16
2015,6,8,4,30,0,0,0,0,0,0,95.19,0.15760000050067902,16
2015,6,8,5,0,0,0,0,0,0,0,90.28,0.15760000050067902,17
2015,6,8,5,30,27,252,48,27,252,48,85.14,0.15760000050067902,18
2015,6,8,6,0,62,110,82,48,422,123,79.8,0.15760000050067902,19
2015,6,8,6,30,64,555,214,64,555,214,74.3,0.15760000050067902,19
2015,6,8,7,0,79,634,309,79,634,309,68.67,0.15760000050067902,20
2015,6,8,7,30,89,703,408,89,703,408,62.940000000000005,0.15760000050067902,21
2015,6,8,8,0,98,752,506,98,752,506,57.15,0.15760000050067902,23
2015,6,8,8,30,105,790,599,105,790,599,51.33,0.15760000050067902,24
2015,6,8,9,0,111,820,685,111,820,685,45.52,0.15760000050067902,25
2015,6,8,9,30,115,841,763,115,841,763,39.76,0.15760000050067902,26
2015,6,8,10,0,122,852,828,122,852,828,34.12,0.15760000050067902,27
2015,6,8,10,30,126,864,884,126,864,884,28.71,0.15760000050067902,27
2015,6,8,11,0,134,864,925,134,864,925,23.740000000000002,0.15760000050067902,28
2015,6,8,11,30,135,870,955,135,870,955,19.57,0.15760000050067902,28
2015,6,8,12,0,125,889,976,125,889,976,16.830000000000002,0.15760000050067902,28
2015,6,8,12,30,125,889,979,125,889,979,16.28,0.15760000050067902,28
2015,6,8,13,0,121,892,969,121,892,969,18.11,0.15760000050067902,29
2015,6,8,13,30,119,887,944,119,887,944,21.740000000000002,0.15760000050067902,29
2015,6,8,14,0,117,880,906,117,880,906,26.41,0.15760000050067902,29
2015,6,8,14,30,406,92,484,115,869,855,31.650000000000002,0.15760000050067902,29
2015,6,8,15,0,376,98,454,112,853,792,37.2,0.15760000050067902,29
2015,6,8,15,30,245,531,634,108,833,719,42.92,0.15760000050067902,28
2015,6,8,16,0,104,806,636,104,806,636,48.71,0.15760000050067902,28
2015,6,8,16,30,98,772,546,98,772,546,54.53,0.15760000050067902,27
2015,6,8,17,0,91,726,451,91,726,451,60.34,0.15760000050067902,27
2015,6,8,17,30,82,668,353,82,668,353,66.09,0.15760000050067902,26
2015,6,8,18,0,71,590,256,71,590,256,71.76,0.15760000050067902,25
2015,6,8,18,30,57,482,162,57,482,162,77.33,0.15760000050067902,23
2015,6,8,19,0,38,327,79,38,327,79,82.74,0.15760000050067902,22
2015,6,8,19,30,13,103,17,13,103,17,87.97,0.15760000050067902,22
2015,6,8,20,0,0,0,0,0,0,0,92.99,0.15760000050067902,22
2015,6,8,20,30,0,0,0,0,0,0,97.73,0.15760000050067902,22
2015,6,8,21,0,0,0,0,0,0,0,102.14,0.15760000050067902,23
2015,6,8,21,30,0,0,0,0,0,0,106.17,0.15760000050067902,23
2015,6,8,22,0,0,0,0,0,0,0,109.73,0.15760000050067902,23
2015,6,8,22,30,0,0,0,0,0,0,112.75,0.15760000050067902,22
2015,6,8,23,0,0,0,0,0,0,0,115.15,0.15760000050067902,22
2015,6,8,23,30,0,0,0,0,0,0,116.87,0.15760000050067902,21
2015,6,9,0,0,0,0,0,0,0,0,117.83,0.15760000050067902,20
2015,6,9,0,30,0,0,0,0,0,0,118.01,0.15760000050067902,19
2015,6,9,1,0,0,0,0,0,0,0,117.39,0.15760000050067902,19
2015,6,9,1,30,0,0,0,0,0,0,116.01,0.15760000050067902,18
2015,6,9,2,0,0,0,0,0,0,0,113.91,0.15760000050067902,17
2015,6,9,2,30,0,0,0,0,0,0,111.16,0.15760000050067902,17
2015,6,9,3,0,0,0,0,0,0,0,107.83,0.15760000050067902,17
2015,6,9,3,30,0,0,0,0,0,0,104.01,0.15760000050067902,16
2015,6,9,4,0,0,0,0,0,0,0,99.76,0.15760000050067902,16
2015,6,9,4,30,0,0,0,0,0,0,95.16,0.15760000050067902,16
2015,6,9,5,0,0,0,0,0,0,0,90.26,0.15760000050067902,17
2015,6,9,5,30,27,232,47,27,232,47,85.12,0.15760000050067902,18
2015,6,9,6,0,48,423,123,48,423,123,79.78,0.15760000050067902,20
2015,6,9,6,30,64,551,213,64,551,213,74.28,0.15760000050067902,21
2015,6,9,7,0,75,645,310,75,645,310,68.65,0.15760000050067902,22
2015,6,9,7,30,84,711,408,84,711,408,62.93,0.15760000050067902,23
